,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
659,4410,PERRY,15.4502900903,47809.87,62.5783638743,50220,Boone,2584.49,3.38284031414,3911.38,5.11960732984,2015-01-08,2016-03-31
660,4411,DE SOTO,16.6551575555,58164.13,67.1641224018,50069,Dallas,3584.06,4.13863741339,4650.87,5.37051963048,2015-01-06,2016-03-28
663,4414,NEOLA,16.4521340607,44272.23,80.3488747731,51559,Pottawattamie,2032.71,3.68912885662,3342.54,6.06631578947,2015-01-06,2016-03-29
664,4415,ACKLEY,15.335134507,33202.3,75.2886621315,50601,Hardin,1773.26,4.02099773243,3018.41,6.84446712018,2015-01-05,2016-03-21
665,4416,CASEY,16.8420533604,35536.74,126.016808511,50048,Guthrie,1120.7,3.97411347518,2479.25,8.79166666667,2015-01-05,2016-03-28
666,4417,ADAIR,16.1139363596,29745.5,138.997663551,50002,Adair,966.46,4.5161682243,2025.0,9.46261682243,2015-01-05,2016-03-28
670,4421,HAMPTON,19.5958182143,25810.36,100.040155039,50441,Franklin,1056.2,4.09379844961,1851.46,7.17620155039,2015-01-05,2016-03-28
673,4426,MARSHALLTOWN,18.0292922338,292125.76,96.315779756,50158,Marshall,13436.16,4.4299901088,19708.5,6.49802176063,2015-01-06,2016-03-29
674,4427,NORTH LIBERTY,17.3315796205,43899.86,73.7812773109,52317,Johnson,2451.41,4.12001680672,2971.82,4.99465546218,2015-01-08,2016-03-31
676,4429,COLFAX,16.4208493421,48348.68,111.402488479,50054,Jasper,1871.34,4.31184331797,3413.22,7.86456221198,2015-01-08,2016-03-24
678,4431,FORT DODGE,14.0481102545,29499.65,124.471097046,50501,Webster,848.1,3.57848101266,2432.83,10.2651054852,2015-01-06,2016-03-29
680,4433,PLEASANT HILL,17.6019705209,46718.38,82.5413074205,50317,Polk,2242.54,3.96208480565,3166.51,5.59454063604,2015-01-07,2016-03-23
681,4434,ROCK RAPIDS,14.3512930094,77440.13,77.9860322256,51246,Lyon,4919.15,4.95382678751,6505.05,6.55090634441,2015-01-06,2016-03-29
683,4436,AMES,17.4938371745,82226.48,111.72076087,50010,Story,3309.29,4.49631793478,6358.51,8.6392798913,2015-01-07,2016-03-30
684,4437,AMES,16.1117854137,59680.52,79.468069241,50010,Story,3025.08,4.02806924101,4520.82,6.01973368842,2015-01-07,2016-03-30
686,4439,CENTER POINT,13.6301251241,71209.61,51.1931056794,52213,Linn,5850.19,4.20574406902,6628.35,4.76516894321,2015-01-06,2016-03-29
688,4443,PALO,14.9316436252,45953.78,148.238,52324,Linn,1573.49,5.07577419355,3327.6,10.7341935484,2015-01-06,2016-03-29
690,4445,WEBSTER CITY,16.4071530009,39380.76,98.4519,50595,Hamilton,1370.3,3.42575,2909.79,7.274475,2015-01-06,2016-03-29
691,4446,URBANDALE,19.5136135455,87808.19,55.399488959,50322,Polk,4684.67,2.95562776025,5520.69,3.4830851735,2015-01-06,2016-03-28
692,4447,URBANDALE,17.7601304834,49024.39,96.315108055,50322,Polk,1658.42,3.25819253438,3495.43,6.86724950884,2015-01-08,2016-03-31
693,4448,URBANDALE,17.1905571876,29635.53,82.3209166667,50322,Polk,1428.06,3.96683333333,2045.28,5.68133333333,2015-01-08,2016-03-28
695,4450,URBANDALE,16.7348864924,48468.37,81.7341821248,50323,Polk,2594.24,4.37477234401,3377.01,5.69478920742,2015-01-06,2016-03-28
696,4451,WEBSTER CITY,17.6557903559,44447.73,80.2305595668,50595,Hamilton,2028.05,3.6607400722,3747.84,6.76505415162,2015-01-06,2016-03-29
698,4453,FOREST CITY,16.059200273,97943.49,72.2297123894,50436,Winnebago,6283.22,4.63364306785,8168.8,6.02418879056,2015-01-07,2016-03-30
699,4454,SIOUX CITY,17.3576621201,27500.38,138.192864322,51109,Woodbury,742.58,3.73155778894,1973.45,9.91683417085,2015-01-07,2016-03-23
701,4456,IOWA CITY,17.9163181083,59992.64,65.925978022,52246,Johnson,3311.21,3.63869230769,3908.97,4.29557142857,2015-01-07,2016-03-30
702,4457,IOWA CITY,16.8714439336,72044.87,108.501310241,52240,Johnson,2441.83,3.67745481928,4782.33,7.20230421687,2015-01-07,2016-03-30
705,4461,WINDSOR HEIGHTS,19.117663286,73622.96,51.6290042076,50324,Polk,4191.09,2.93905329593,5028.12,3.52603085554,2015-01-06,2016-03-29
706,4462,BUFFALO CENTER,15.2461350614,55111.43,46.6650550381,50424,Winnebago,5026.1,4.25580016935,4850.68,4.10726502964,2015-01-07,2016-03-30
707,4463,GARNER,13.8433255617,159423.35,111.019045961,50438,Hancock,6652.47,4.63263927577,13980.91,9.7360097493,2015-01-07,2016-03-30
708,4464,ELDRIDGE,19.6449680631,102336.94,85.5660033445,52748,Scott,6133.25,5.12813545151,6913.2,5.78026755853,2015-01-08,2016-03-31
710,4467,MUSCATINE,16.8613207175,37026.23,45.8813258984,52761,Muscatine,2711.64,3.36014869888,2749.57,3.40714993804,2015-01-05,2016-03-28
712,4470,WATERLOO,15.4109104741,23519.57,82.8153873239,50703,Black Hawk,888.97,3.13017605634,1976.76,6.96042253521,2015-01-08,2016-03-31
713,4471,WATERLOO,16.308738341,40835.64,87.8185806452,50702,Black Hawk,1659.45,3.56870967742,3150.36,6.77496774194,2015-01-06,2016-03-29
715,4473,PANORA,15.996967847,67135.02,143.450897436,50216,Guthrie,2423.54,5.1785042735,4809.0,10.2756410256,2015-01-05,2016-03-28
720,4478,DES MOINES,18.4496110264,199638.3,78.9396204033,50315,Polk,10268.15,4.06016211941,14297.83,5.6535508106,2015-01-07,2016-03-30
724,4485,SANBORN,15.2631722997,67331.89,49.2552231163,51248,O'Brien,5811.13,4.25100950988,5762.52,4.21544989027,2015-01-06,2016-03-29
726,4487,CEDAR RAPIDS,17.3145087614,30908.59,86.8218820225,52402,Linn,1203.66,3.38106741573,2260.45,6.34957865169,2015-01-05,2016-03-21
729,4490,CEDAR RAPIDS,18.9636740237,76826.96,58.5125361767,52404,Linn,4414.87,3.36242955065,5088.87,3.87575780655,2015-01-06,2016-03-29
730,4491,CEDAR RAPIDS,16.1823556903,34574.34,91.7091246684,52403,Linn,1196.01,3.1724403183,2580.75,6.84549071618,2015-01-05,2016-03-21
732,4493,CEDAR RAPIDS,17.2473065958,39431.35,127.609546926,52404,Linn,1269.47,4.1083171521,2673.26,8.65132686084,2015-01-08,2016-03-31
733,4495,GRUNDY CENTER,13.5650991447,70821.2,51.4315177923,50638,Grundy,5202.87,3.77840958606,6468.61,4.697610748,2015-01-05,2016-03-28
734,4496,CEDAR RAPIDS,21.3272617834,58934.6,66.2186516854,52402,Linn,3143.29,3.53178651685,3728.3,4.1891011236,2015-01-06,2016-03-29
740,4502,WATERLOO,18.4616244402,115021.21,82.3344380816,50703,Black Hawk,4481.54,3.20797423049,7935.98,5.68073013601,2015-01-08,2016-03-31
741,4503,TREYNOR,16.3973677249,18819.23,104.551277778,51575,Pottawattamie,780.43,4.33572222222,1390.51,7.72505555556,2015-01-06,2016-03-22
742,4504,INDIANOLA,13.429687622,69606.67,98.5930169972,50125,Warren,2345.03,3.32157223796,5917.88,8.38226628895,2015-01-05,2016-03-28
747,4509,AMES,20.4727978367,574165.43,133.682288708,50010,Story,23765.54,5.53330384168,39536.35,9.20520372526,2015-01-07,2016-03-30
748,4510,MALVERN,13.6187012987,30046.84,124.160495868,51551,Mills,872.4,3.60495867769,2343.0,9.68181818182,2015-01-06,2016-03-22
749,4511,DES MOINES,20.735686575,69467.27,78.7610770975,50317,Polk,3910.38,4.43353741497,4192.93,4.75388888889,2015-01-07,2016-03-29
750,4512,WATERLOO,12.9390969803,26535.39,107.867439024,50701,Black Hawk,950.68,3.86455284553,2329.2,9.46829268293,2015-01-08,2016-03-31
752,4514,FORT DODGE,15.4260334347,46072.38,140.037629179,50501,Webster,1197.08,3.63854103343,3583.35,10.8916413374,2015-01-06,2016-03-29
754,4516,OAKLAND,17.208952571,47355.88,94.5227145709,51560,Pottawattamie,1721.78,3.43668662675,3147.0,6.28143712575,2015-01-06,2016-03-29
755,4517,CEDAR RAPIDS,14.5968234611,33877.87,118.041358885,52402,Linn,1122.23,3.91020905923,3090.17,10.7671428571,2015-01-06,2016-03-29
756,4518,WEST DES MOINES,17.3739263466,38910.44,131.454189189,50266,Polk,1125.74,3.80317567568,2403.38,8.11952702703,2015-01-05,2016-03-28
758,4520,HUXLEY,15.3828801046,44105.12,130.875727003,50124,Story,1508.29,4.4756379822,3108.15,9.22299703264,2015-01-07,2016-03-30
759,4521,GRAND JUNCTION,17.4821109646,19221.92,120.892578616,50107,Greene,691.95,4.35188679245,1416.86,8.91106918239,2015-01-08,2016-03-31
760,4522,MONROE,16.9480803262,29124.88,63.1776138829,50170,Jasper,1757.99,3.81342733189,2247.02,4.87422993492,2015-01-05,2016-03-28
762,4524,NORA SPRINGS,17.7300003771,30829.32,100.095194805,50458,Floyd,1251.23,4.06243506494,2506.33,8.13743506494,2015-01-06,2016-03-29
763,4525,AKRON,16.3271659218,41532.77,74.4314874552,51001,Plymouth,2158.45,3.86818996416,3378.67,6.05496415771,2015-01-06,2016-03-22
774,4538,CLARKSVILLE,12.1052847806,33191.45,162.703186275,50619,Butler,827.55,4.05661764706,2924.35,14.3350490196,2015-01-06,2016-03-29
779,4543,MARION,15.6342911255,30115.38,152.097878788,52302,Linn,672.55,3.39671717172,2353.2,11.8848484848,2015-01-05,2016-03-28
781,4545,COUNCIL BLUFFS,19.2432017738,84567.16,96.2083731513,51503,Pottawattamie,4296.77,4.8882480091,5413.67,6.15889647327,2015-01-06,2016-03-29
783,4547,HAMPTON,13.6616742287,52474.6,95.2352087114,50441,Franklin,2380.24,4.31985480944,4701.75,8.5331215971,2015-01-05,2016-03-21
792,4557,TRAER,13.347198144,73909.43,64.1574913194,50675,Tama,5455.77,4.73591145833,6893.34,5.98380208333,2015-01-06,2016-03-29
793,4558,SIOUX CITY,16.8144688741,97400.05,85.5887961336,51105,Woodbury,3570.4,3.1374340949,7698.37,6.76482425308,2015-01-07,2016-03-30
794,4559,OSAGE,15.1643305099,133416.37,44.561245825,50461,Mitchell,12185.31,4.06990981964,12629.34,4.21821643287,2015-01-06,2016-03-29
799,4565,SIOUX CITY,15.8258750274,54123.15,92.6766267123,51106,Woodbury,2270.56,3.88794520548,4198.63,7.18943493151,2015-01-07,2016-03-30
804,4571,ALLISON,13.5230365079,20371.53,135.8102,50602,Butler,575.9,3.83933333333,1808.4,12.056,2015-01-06,2016-03-29
808,4576,ARNOLDS PARK,16.9020700259,126388.31,95.6762376987,51331,Dickinson,6126.86,4.63804693414,8801.41,6.66268735806,2015-01-06,2016-03-29
811,4580,WASHINGTON,19.3313070006,45496.48,47.8910315789,52353,Washington,3089.28,3.25187368421,3458.65,3.64068421053,2015-01-05,2016-03-21
814,4584,DUMONT,13.7555730448,24905.52,53.9080519481,50602,Butler,1788.47,3.87114718615,2434.57,5.26963203463,2015-01-06,2016-03-29
817,4588,SIOUX CITY,20.8471266998,283594.97,135.173960915,51103,Woodbury,8357.33,3.98347473785,15778.68,7.52081982841,2015-01-07,2016-03-30
821,4592,EMMETSBURG,15.3097552045,45896.79,60.4700790514,50536,Palo Alto,3372.15,4.44288537549,3828.19,5.04372859025,2015-01-06,2016-03-29
822,4594,DES MOINES,18.4360739507,49193.68,61.9567758186,50312,Polk,2469.29,3.10993702771,3376.6,4.25264483627,2015-01-08,2016-03-24
824,4596,DES MOINES,18.4764660924,54468.83,67.4119183168,50317,Polk,2442.0,3.02227722772,3603.7,4.46002475248,2015-01-05,2016-03-28
825,4597,DES MOINES,18.9360857303,92084.91,64.4852310924,50315,Polk,4309.72,3.01801120448,6435.01,4.50630952381,2015-01-07,2016-03-30
826,4598,DES MOINES,19.8230734465,44551.91,69.5037597504,50317,Polk,2071.77,3.23209048362,2815.67,4.39262090484,2015-01-08,2016-03-31
827,4599,DES MOINES,19.1730785433,82333.06,58.1448163842,50317,Polk,4118.33,2.90842514124,5597.57,3.95308615819,2015-01-07,2016-03-30
828,4600,DES MOINES,16.018988984,58044.28,77.5993048128,50317,Polk,3091.75,4.13335561497,4763.22,6.36794117647,2015-01-07,2016-03-30
829,4601,DES MOINES,17.4145809276,44930.79,57.9005025773,50317,Polk,3139.59,4.04586340206,3116.53,4.01614690722,2015-01-05,2016-03-31
831,4603,DES MOINES,17.3452706338,46080.5,74.2037037037,50320,Polk,2645.67,4.26033816425,3131.56,5.04276972625,2015-01-08,2016-03-31
832,4604,NEWTON,17.8638952953,259379.53,33.7250721623,50208,Jasper,36619.22,4.76130802236,20274.76,2.63616694838,2015-01-08,2016-03-28
833,4605,MARION,15.4373570395,35138.91,103.046656891,52302,Linn,1268.19,3.71903225806,2644.04,7.7537829912,2015-01-05,2016-03-28
835,4608,COUNCIL BLUFFS,18.6074001371,52058.8,53.8353671148,51503,Pottawattamie,3762.56,3.89096173733,3942.34,4.07687693899,2015-01-06,2016-03-29
839,4613,CARROLL,12.5254646034,57573.71,90.3825902669,51401,Carroll,2568.88,4.03277864992,5484.9,8.61051805338,2015-01-08,2016-03-31
840,4615,MASON CITY,17.1748386358,419759.59,148.74542523,50401,Cerro Gordo,12475.71,4.42087526577,30730.49,10.8896137491,2015-01-08,2016-03-31
841,4617,DES MOINES,20.4384935408,315884.06,70.7942761094,50317,Polk,22499.21,5.04240475123,19225.2,4.30865082922,2015-01-05,2016-03-31
842,4619,FORT MADISON,19.3131850228,137532.84,39.4302866972,52627,Lee,11157.15,3.19872419725,9428.26,2.70305619266,2015-01-05,2016-03-28
844,4621,MAXWELL,13.8560229455,34498.59,139.107217742,50161,Story,967.73,3.90213709677,2802.97,11.3022983871,2015-01-05,2016-03-21
845,4622,DES MOINES,18.6186866527,72311.77,64.0493976971,50320,Polk,3506.65,3.10597874225,5008.97,4.43664304694,2015-01-05,2016-03-28
849,4626,COUNCIL BLUFFS,16.061453086,49361.9,58.3473995272,51501,Pottawattamie,3002.93,3.54956264775,3859.25,4.56176122931,2015-01-06,2016-03-29
851,4628,OELWEIN,15.4881817876,89225.59,126.203097595,50662,Fayette,3290.14,4.65366336634,7064.6,9.99236209335,2015-01-07,2016-03-30
852,4629,GLENWOOD,15.8710417239,70668.2,80.6714611872,51534,Mills,3298.84,3.76579908676,5339.46,6.0952739726,2015-01-06,2016-03-29
853,4630,DAVENPORT,17.7699556874,206591.85,183.964247551,52803,Scott,4258.81,3.79235084595,12958.02,11.5387533393,2015-01-07,2016-03-30
855,4633,CARTER LAKE,17.7268823106,75277.83,68.3722343324,51510,Pottawattamie,3954.44,3.59168029064,5454.46,4.95409627611,2015-01-05,2016-03-28
859,4637,CEDAR RAPIDS,17.7525829232,75262.32,47.03895,52404,Linn,5099.64,3.187275,5602.7,3.5016875,2015-01-06,2016-03-29
860,4638,DAVENPORT,19.5893112299,343285.03,219.632136916,52804,Scott,5522.41,3.53321177223,17730.54,11.343915547,2015-01-08,2016-03-31
861,4640,DAVENPORT,24.1836540621,176532.33,151.790481513,52807,Scott,4948.04,4.25454858126,8444.18,7.26068787618,2015-01-07,2016-03-30
862,4641,DES MOINES,17.0531978784,66042.77,45.1420164046,50315,Polk,5580.36,3.81432672591,5110.89,3.49343130554,2015-01-05,2016-03-28
863,4642,WATERLOO,19.6841345758,140230.77,127.25115245,50701,Black Hawk,4820.73,4.37452813067,8541.07,7.75051724138,2015-01-08,2016-03-31
865,4644,DAVENPORT,18.5236347195,130104.29,89.8510290055,52803,Scott,3897.19,2.69142955801,11261.39,7.77720303867,2015-01-05,2016-03-28
866,4645,ELDRIDGE,15.8073930578,34041.4,48.492022792,52748,Scott,2128.59,3.03217948718,2753.86,3.92287749288,2015-01-08,2016-03-31
867,4647,WATERLOO,17.3919527019,67107.72,91.4274114441,50707,Black Hawk,2155.38,2.93648501362,4964.03,6.76298365123,2015-01-08,2016-03-31
868,4648,WATERLOO,25.5698128884,425514.91,256.179957857,50703,Black Hawk,7333.98,4.41540036123,16956.82,10.2088019266,2015-01-08,2016-03-31
870,4651,JEWELL,15.7416378789,35919.65,57.6559390048,50130,Hamilton,2344.14,3.76266452648,3709.37,5.95404494382,2015-01-06,2016-03-29
872,4653,JEFFERSON,17.8017616285,26716.22,75.0455617978,50129,Greene,1238.61,3.47924157303,2219.38,6.23421348315,2015-01-08,2016-03-31
873,4654,STUART,16.9338710358,67025.6,100.79037594,50250,Adair,2662.32,4.0034887218,4630.17,6.96266165414,2015-01-05,2016-03-21
879,4660,CEDAR RAPIDS,19.8140238095,69825.93,150.163290323,52403,Linn,1544.31,3.32109677419,3659.07,7.86896774194,2015-01-06,2016-03-29
881,4662,CEDAR RAPIDS,15.0863183572,66916.82,84.0663567839,52405,Linn,3176.97,3.99116834171,5546.34,6.9677638191,2015-01-07,2016-03-30
884,4665,ANKENY,14.0308520403,55142.36,114.166376812,50021,Polk,2105.9,4.36004140787,4351.56,9.00944099379,2015-01-06,2016-03-29
885,4667,BEVINGTON,17.7930189311,39364.02,77.4882283465,50033,Madison,1964.14,3.86641732283,2965.06,5.83673228346,2015-01-06,2016-03-29
886,4668,CLEAR LAKE,14.0824033963,142625.85,80.9913969336,50428,Cerro Gordo,7750.1,4.40096536059,12579.0,7.14310051107,2015-01-08,2016-03-24
887,4669,DES MOINES,89.4002346471,92297.64,114.371301115,50312,Polk,6895.9,8.54510532838,1249.72,1.54859975217,2015-01-08,2016-03-23
888,4670,TRIPOLI,13.9426555938,155435.21,87.7173871332,50676,Bremer,8043.64,4.53930022573,13210.8,7.45530474041,2015-01-07,2016-03-30
890,4673,WEST POINT,16.345902223,225444.93,146.583179454,52656,Lee,8743.92,5.68525357607,14286.25,9.28884915475,2015-01-05,2016-03-28
891,4674,AMES,18.8191641565,63936.32,82.2861261261,50010,Story,3168.93,4.07841698842,4204.65,5.41138996139,2015-01-07,2016-03-30
894,4677,CORALVILLE,27.0180694376,1589717.9,1829.36467204,52241,Johnson,7792.58,8.96729574223,80286.95,92.3900460299,2015-01-07,2016-03-30
895,4678,ADEL,15.2071806206,266156.46,195.272531181,50003,Dallas,5990.51,4.39509170946,20071.35,14.725862069,2015-01-06,2016-03-28
899,4684,INDIANOLA,13.963931087,83198.74,103.096332094,50125,Warren,2987.16,3.70156133829,7078.49,8.77136307311,2015-01-05,2016-03-28
903,4688,CARROLL,13.4517316017,32942.58,142.608571429,51401,Carroll,1059.86,4.58813852814,2757.0,11.9350649351,2015-01-08,2016-03-31
908,4694,DAVENPORT,20.7097626753,83649.27,90.2365372168,52806,Scott,3744.01,4.03884573894,5006.57,5.40083063646,2015-01-08,2016-03-31
910,4696,WEST DES MOINES,18.8914581767,44294.41,51.3856264501,50266,Polk,2656.14,3.08136890951,2915.17,3.38186774942,2015-01-05,2016-03-28
911,4697,IOWA CITY,23.0910950237,370837.8,243.972236842,52240,Johnson,6939.24,4.56528947368,16805.53,11.0562697368,2015-01-07,2016-03-30
919,4705,CORALVILLE,16.2635131636,54639.42,165.073776435,52241,Johnson,1622.16,4.90078549849,3765.0,11.3746223565,2015-01-07,2016-03-30
922,4708,GLENWOOD,11.9408765484,126247.4,124.873788328,51534,Mills,4813.36,4.76098911968,11516.5,11.3911968348,2015-01-06,2016-03-29
925,4711,DUBUQUE,18.0200999737,28907.34,159.709060773,52002,Dubuque,892.19,4.92922651934,1641.0,9.06629834254,2015-01-07,2016-03-22
926,4712,DUBUQUE,19.2201187493,46749.63,93.3126347305,52001,Dubuque,2517.64,5.02522954092,3022.08,6.03209580838,2015-01-07,2016-03-29
927,4713,CORALVILLE,16.8359607843,50770.93,149.326264706,52241,Johnson,1801.94,5.29982352941,3294.0,9.68823529412,2015-01-08,2016-03-24
932,4718,WEST DES MOINES,16.7685627706,43705.08,198.659454545,50266,Polk,1124.42,5.111,2958.0,13.4454545455,2015-01-05,2016-03-28
933,4719,WEST DES MOINES,16.0347440029,39471.0,148.387218045,50265,Polk,1369.96,5.15022556391,2566.5,9.6484962406,2015-01-05,2016-03-21
939,4725,ANKENY,17.1797516871,76579.52,76.1227833002,50023,Polk,4225.45,4.20024850895,5605.49,5.57205765408,2015-01-06,2016-03-31
945,4731,CLIVE,17.0434930976,47949.24,156.186449511,50325,Polk,1586.28,5.16703583062,2911.5,9.48371335505,2015-01-06,2016-03-29
947,4733,URBANDALE,15.973271721,70577.76,154.775789474,50322,Polk,2270.76,4.97973684211,4802.7,10.5322368421,2015-01-06,2016-03-29
948,4734,URBANDALE,14.4440919158,75632.7,146.575,50322,Polk,2405.79,4.66238372093,5814.75,11.2688953488,2015-01-08,2016-03-31
950,4736,MARION,17.0345083488,30102.1,130.312121212,52302,Linn,1148.49,4.97181818182,2139.0,9.25974025974,2015-01-05,2016-03-21
954,4740,COUNCIL BLUFFS,16.3232969697,42117.3,153.153818182,51501,Pottawattamie,1309.32,4.76116363636,2685.0,9.76363636364,2015-01-05,2016-03-28
957,4743,COUNCIL BLUFFS,13.1865802432,239495.25,122.755125577,51503,Pottawattamie,8876.3,4.54961558175,22377.37,11.4696924654,2015-01-06,2016-03-29
958,4744,CEDAR RAPIDS,17.1688168498,62928.84,121.017,52402,Linn,2505.91,4.81905769231,4535.0,8.72115384615,2015-01-06,2016-03-29
959,4745,CEDAR RAPIDS,15.063189463,35374.08,150.528,52404,Linn,1151.85,4.9014893617,2589.0,11.0170212766,2015-01-07,2016-03-30
961,4747,DAVENPORT,17.0780866668,62800.43,165.264289474,52803,Scott,1947.36,5.12463157895,4148.92,10.9182105263,2015-01-05,2016-03-28
963,4749,DAVENPORT,19.8353156587,30850.57,140.229863636,52804,Scott,1011.03,4.59559090909,1839.58,8.36172727273,2015-01-05,2016-03-28
966,4752,BURLINGTON,22.1818602713,222194.1,174.818332022,52655,Des Moines,4682.29,3.68394177813,11566.47,9.10029110936,2015-01-05,2016-03-28
970,4756,MARSHALLTOWN,17.0179396259,17203.99,122.885642857,50158,Marshall,720.53,5.14664285714,1234.05,8.81464285714,2015-01-06,2016-03-29
971,4757,BONDURANT,16.6198617323,102966.86,32.2577882206,50035,Polk,13181.12,4.1294235589,7796.27,2.44244047619,2015-01-05,2016-03-28
975,4762,FORT ATKINSON,13.2045127609,111496.73,77.3745523942,52144,Winneshiek,6909.44,4.79489243581,9102.96,6.31711311589,2015-01-07,2016-03-30
976,4764,FORT DODGE,20.5956027807,236309.92,98.6268447412,50501,Webster,10705.62,4.46812186978,14150.41,5.90584724541,2015-01-06,2016-03-29
977,4765,DUBUQUE,21.3573075447,25296.01,77.5951226994,52001,Dubuque,1163.32,3.56846625767,1468.37,4.50420245399,2015-01-07,2016-03-29
980,4768,URBANDALE,15.1083513383,36315.79,92.6423214286,50322,Polk,1736.25,4.42920918367,2778.41,7.08778061224,2015-01-08,2016-03-31
981,4769,ELMA,13.0408488613,78404.34,170.444217391,50628,Howard,2467.27,5.36363043478,6671.2,14.5026086957,2015-01-06,2016-03-29
984,4773,WEST DES MOINES,16.9026568128,45269.54,24.3646609257,50265,Polk,6961.0,3.74650161464,3150.99,1.69590419806,2015-01-08,2016-03-24
985,4774,ESTHERVILLE,16.1454035088,43335.37,114.040447368,51334,Emmet,1334.98,3.51310526316,3686.55,9.70144736842,2015-01-06,2016-03-29
990,4779,MOUNT AYR,17.8232999419,12468.72,152.057560976,50854,Ringgold,356.62,4.34902439024,759.69,9.26451219512,2015-01-06,2016-03-22
995,4785,AVOCA,15.4705562457,49322.26,142.963072464,51521,Pottawattamie,1312.28,3.80371014493,3732.6,10.8191304348,2015-01-06,2016-03-29
998,4788,CEDAR RAPIDS,15.0727237377,26864.05,134.995226131,52405,Linn,995.31,5.00155778894,1965.2,9.87537688442,2015-01-06,2016-03-22
999,4789,BUSSEY,10.4573,15705.3,125.6424,50044,Marion,309.89,2.47912,1723.4,13.7872,2015-01-07,2016-03-30
1004,4794,BURLINGTON,20.742007345,398803.0,63.1517022961,52601,Des Moines,29891.76,4.73345368171,22378.28,3.54367062549,2015-01-05,2016-03-28
1005,4795,DES MOINES,15.2479918546,87804.23,154.042508772,50317,Polk,2880.93,5.05426315789,6395.55,11.2202631579,2015-01-08,2016-03-31
1008,4798,DES MOINES,16.2456744371,40840.98,170.882761506,50320,Polk,1214.88,5.08317991632,2676.0,11.1966527197,2015-01-08,2016-03-31
1010,4800,DES MOINES,14.6966699061,39079.28,132.922721088,50320,Polk,1402.78,4.77136054422,3147.0,10.7040816327,2015-01-05,2016-03-21
1011,4801,DES MOINES,14.7153334667,101274.6,141.841176471,50311,Polk,3321.76,4.65232492997,7526.0,10.5406162465,2015-01-08,2016-03-31
1012,4802,DES MOINES,15.5014239887,183445.5,160.494750656,50310,Polk,5810.35,5.0834208224,13792.25,12.0667104112,2015-01-08,2016-03-31
1013,4803,DES MOINES,16.0367416935,100328.52,161.299871383,50313,Polk,3018.38,4.85270096463,6967.5,11.2017684887,2015-01-08,2016-03-31
1014,4804,DES MOINES,15.1555337803,84093.18,151.792743682,50312,Polk,2701.92,4.87711191336,6385.5,11.5261732852,2015-01-08,2016-03-31
1015,4805,FORT DODGE,18.5260951448,150182.97,84.0419529938,50501,Webster,6245.69,3.49506994964,10187.09,5.70066592054,2015-01-06,2016-03-29
1016,4806,WEST LIBERTY,20.2909104046,109299.17,157.946777457,52776,Muscatine,4068.38,5.87916184971,5872.85,8.48677745665,2015-01-05,2016-03-28
1017,4807,WILLIAMSBURG,14.2178673179,189767.23,124.76477975,52361,Iowa,7622.7,5.01163708087,16158.0,10.6232741617,2015-01-08,2016-03-31
1019,4810,ANKENY,17.6605331048,74647.58,86.698699187,50021,Polk,3590.85,4.17055749129,4986.38,5.79138211382,2015-01-06,2016-03-29
1024,4818,DECORAH,15.7143299482,104634.38,125.011206691,52101,Winneshiek,3651.7,4.36284348865,7913.27,9.45432497013,2015-01-07,2016-03-30
1025,4819,ALTOONA,19.768321841,133196.11,40.5714620774,50009,Polk,12495.09,3.8059975632,9256.14,2.81941516905,2015-01-05,2016-03-28
1026,4820,INWOOD,15.4859751968,73504.92,49.3321610738,51240,Lyon,6877.55,4.61580536913,5926.53,3.97753691275,2015-01-06,2016-03-29
1029,4824,CRESTON,18.6539235026,42873.61,120.431488764,50801,Union,1447.28,4.06539325843,2771.91,7.78626404494,2015-01-06,2016-03-29
1033,4829,DES MOINES,21.7205970432,8723890.71,480.284668025,50314,Polk,114398.71,6.29810118917,501726.42,27.6220226822,2015-01-05,2016-03-31
1037,4837,IOWA CITY,16.875637219,92133.36,114.879501247,52240,Johnson,3218.63,4.01325436409,6388.18,7.9653117207,2015-01-07,2016-03-30
1039,4839,Northwood,14.9069388291,129200.74,112.056149176,50459,Worth,5804.65,5.0343885516,11465.9,9.94440589766,2015-01-08,2016-03-31
1040,4840,WATERLOO,22.7007660814,73576.35,77.5304004215,50707,Black Hawk,3898.22,4.10771338251,4110.98,4.33190727081,2015-01-08,2016-03-31
1041,4841,DAVENPORT,18.450143818,45272.01,91.8296348884,52804,Scott,1750.97,3.551663286,2934.93,5.95320486815,2015-01-07,2016-03-30
1043,4844,IOWA CITY,19.7598410438,23965.34,46.7160623782,52240,Johnson,2129.74,4.15153996101,1549.43,3.02033138402,2015-01-07,2016-03-30
1046,4847,LECLAIRE,17.7236094428,156424.94,66.8197095258,52753,Scott,10773.37,4.60203759077,12551.35,5.36153353268,2015-01-08,2016-03-31
1050,4853,JOHNSTON,17.2928524085,34976.37,75.218,50131,Polk,1978.61,4.25507526882,2412.86,5.18894623656,2015-01-07,2016-03-24
1056,4859,BURLINGTON,16.9257099468,51090.08,116.378314351,52601,Des Moines,1808.58,4.11977220957,3432.4,7.81867881549,2015-01-05,2016-03-28
