,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
0,2106,CEDAR FALLS,18.1027209221,337446.81,275.017775061,50613,Black Hawk,6431.88,5.24195599022,22252.45,18.1356560717,2015-01-08,2016-03-31
1,2113,GOWRIE,17.5030103712,21663.33,55.4049360614,50543,Webster,2068.97,5.29148337596,1606.32,4.10823529412,2015-01-07,2016-03-30
2,2130,WATERLOO,16.9112733823,303978.69,294.838690592,50703,Black Hawk,5204.04,5.04756547042,18088.75,17.5448593598,2015-01-08,2016-03-31
4,2178,WAUKON,16.924859434,58749.04,98.4071021776,52172,Allamakee,3086.57,5.17013400335,4596.14,7.69872696817,2015-01-07,2016-03-30
5,2190,DES MOINES,25.9448140424,320989.41,104.014714841,50314,Polk,19763.18,6.40414128321,16281.27,5.27584899546,2015-01-05,2016-03-31
6,2191,KEOKUK,18.7980597255,300110.12,203.879157609,52632,Lee,8390.82,5.70028532609,19091.18,12.9695516304,2015-01-05,2016-03-28
7,2200,SAC CITY,16.2628894427,55121.79,58.7652345416,50583,Sac,5409.4,5.76695095949,4287.56,4.57095948827,2015-01-07,2016-03-30
9,2233,SPIRIT LAKE,20.4856822758,55834.13,116.807803347,51360,Dickinson,2998.67,6.27336820084,4312.13,9.02119246862,2015-01-06,2016-03-29
10,2238,ALTOONA,27.2831111111,3536.14,235.742666667,50009,Polk,124.44,8.296,135.0,9.0,2015-01-06,2016-03-29
12,2285,IOWA CITY,27.4280438682,158089.7,270.701541096,52240,Johnson,4401.99,7.53765410959,7221.2,12.3650684932,2015-01-08,2016-03-31
13,2290,STORM LAKE,18.6896863,123472.77,49.3102116613,50588,Buena Vista,13042.52,5.20867412141,8280.38,3.30686102236,2015-01-07,2016-03-30
14,2327,CORNING,17.0218810429,21834.49,49.2877878104,50841,Adams,2372.38,5.35525959368,1643.87,3.71076749436,2015-01-07,2016-03-30
15,2353,CRESCO,15.062699297,39609.55,110.333008357,52136,Howard,1815.17,5.05618384401,3196.9,8.90501392758,2015-01-06,2016-03-29
18,2448,INDIANOLA,17.1297006252,48335.87,49.7794747683,50125,Warren,4853.88,4.99884654995,3177.52,3.27242018538,2015-01-07,2016-03-29
19,2459,GUTHRIE CENTER,14.5012502547,16299.95,66.2599593496,50115,Guthrie,1069.4,4.34715447154,1361.57,5.53483739837,2015-01-06,2016-03-29
20,2465,DUBUQUE,22.3610905222,51830.14,68.1975526316,52003,Dubuque,4757.07,6.25930263158,3296.05,4.33690789474,2015-01-05,2016-03-28
21,2475,WEST BEND,15.2846456257,30402.43,141.406651163,50597,Kossuth,1213.68,5.64502325581,2772.77,12.8966046512,2015-01-05,2016-03-28
23,2498,ARLINGTON,13.9055477747,6367.76,41.6193464052,50606,Fayette,546.92,3.57464052288,555.31,3.62947712418,2015-01-07,2016-03-29
24,2500,AMES,18.7500617668,325682.73,96.6991478622,50010,Story,16969.8,5.0385391924,21176.96,6.287695962,2015-01-06,2016-03-29
25,2501,AMES,19.374201469,329839.42,113.307942288,50010,Story,15074.34,5.17840604603,22706.37,7.800195809,2015-01-05,2016-03-28
27,2505,BOONE,16.613830697,151268.66,108.203619456,50036,Boone,6536.79,4.67581545064,11470.27,8.20477110157,2015-01-05,2016-03-21
28,2506,BURLINGTON,18.6235518638,311469.7,145.342837144,52601,Des Moines,11510.84,5.37136724218,20697.29,9.65809146057,2015-01-07,2016-03-30
29,2507,BURLINGTON,14.8783621557,61056.75,104.728559177,52601,Des Moines,2382.18,4.08607204117,5058.25,8.67624356775,2015-01-07,2016-03-30
30,2508,CEDAR RAPIDS,26.4624851196,202685.72,140.461344421,52405,Linn,10454.48,7.24496188496,13618.44,9.43758835759,2015-01-07,2016-03-30
31,2509,CEDAR RAPIDS,15.6004853719,123500.48,136.464618785,52404,Linn,4096.04,4.52601104972,10704.64,11.8283314917,2015-01-07,2016-03-30
32,2512,IOWA CITY,20.5006245301,1044699.53,285.983993978,52240,Johnson,23128.59,6.33139611278,69867.09,19.1259485355,2015-01-05,2016-03-28
33,2513,IOWA CITY,16.9683363618,147954.32,89.8871931956,52240,Johnson,7638.03,4.64035844471,10430.84,6.33708383961,2015-01-05,2016-03-28
34,2514,MARION,14.1168916606,61172.32,154.475555556,50129,Linn,1532.42,3.86974747475,6392.58,16.1428787879,2015-01-06,2016-03-29
35,2515,MASON CITY,18.2209454264,259435.83,85.1446767312,50401,Cerro Gordo,16084.88,5.27892353134,19230.64,6.31133574007,2015-01-06,2016-03-29
36,2517,NEWTON,16.7536152437,159537.88,86.2366918919,50208,Jasper,8684.36,4.69424864865,12238.11,6.61519459459,2015-01-05,2016-03-30
37,2518,RED OAK,17.661353029,77830.82,103.223899204,51566,Montgomery,3707.79,4.9174933687,5730.91,7.60067639257,2015-01-07,2016-03-30
38,2521,WEST DES MOINES,19.9665328979,251834.99,128.421718511,50265,Polk,10298.11,5.25145843957,16711.06,8.52170321265,2015-01-05,2016-03-28
39,2522,SPIRIT LAKE,17.9943009962,172585.49,132.452409823,51360,Dickinson,6436.97,4.94011511896,12670.07,9.72376822717,2015-01-08,2016-03-31
40,2523,CENTERVILLE,18.0031504806,91223.95,98.9413774403,52544,Appanoose,4506.44,4.88767895879,6462.7,7.00943600868,2015-01-05,2016-03-28
41,2524,DUBUQUE,18.4465727088,245856.34,139.770517339,52001,Dubuque,9119.93,5.18472427516,17268.93,9.8174701535,2015-01-06,2016-03-29
42,2527,DES MOINES,16.6393731127,114504.3,93.0929268293,50315,Polk,5629.46,4.57679674797,9602.8,7.80715447154,2015-01-05,2016-03-28
43,2528,DES MOINES,18.1282201875,228359.79,161.727896601,50315,Polk,6500.11,4.60347733711,15985.8,11.321388102,2015-01-06,2016-03-29
44,2529,CEDAR RAPIDS,15.0122447648,84821.16,68.3490410959,52405,Linn,4905.58,3.95292506044,8166.36,6.58046736503,2015-01-07,2016-03-30
45,2532,DES MOINES,15.1840445207,114160.45,114.274724725,50317,Polk,4407.63,4.41204204204,9055.92,9.06498498498,2015-01-07,2016-03-29
46,2535,WEST DES MOINES,17.7611851465,123903.83,114.5137061,50265,Polk,5443.96,5.03138632163,9390.41,8.67875231054,2015-01-05,2016-03-28
47,2536,PLEASANT HILL,20.0271539941,158730.84,113.704040115,50317,Polk,7661.51,5.48818767908,11128.81,7.9719269341,2015-01-05,2016-03-28
48,2538,WATERLOO,19.4330352691,163230.56,82.6483848101,50702,Black Hawk,9585.09,4.85321012658,11517.0,5.83139240506,2015-01-06,2016-03-29
49,2539,IOWA FALLS,18.6832025077,146894.78,140.166774809,50126,Hardin,5979.79,5.70590648855,10705.56,10.2152290076,2015-01-05,2016-03-28
50,2543,OTTUWMA,18.9491720461,166352.24,96.8854047758,52501,Wapello,7843.27,4.56800815376,11460.79,6.67489225393,2015-01-05,2016-03-28
51,2544,MARSHALLTOWN,17.7043396704,340467.12,153.15659919,50158,Marshall,11362.27,5.1112325686,22853.15,10.2803193882,2015-01-07,2016-03-30
52,2545,IOWA CITY,20.6666404813,102465.95,64.4439937107,52245,Johnson,8206.7,5.16144654088,6678.13,4.20008176101,2015-01-05,2016-03-28
53,2548,ALTOONA,17.3651952564,215745.36,138.387017319,50009,Polk,7183.33,4.60765234124,16462.76,10.5598203977,2015-01-05,2016-03-28
54,2549,INDIANOLA,16.892933963,170613.44,144.710296862,50125,Warren,6000.19,5.08921967769,12178.99,10.3299321459,2015-01-07,2016-03-30
55,2550,OSCEOLA,15.0467421791,40903.92,66.1875728155,50213,Clarke,2839.87,4.59525889968,3081.25,4.98584142395,2015-01-06,2016-03-29
56,2551,CHARITON,16.7711565885,90771.49,107.932806183,50049,Lucas,4011.18,4.76953626635,7329.08,8.71472057075,2015-01-07,2016-03-30
57,2552,CEDAR RAPIDS,18.1748043623,251652.77,114.180022686,52404,Linn,10673.09,4.84259981851,18103.1,8.2137477314,2015-01-07,2016-03-30
58,2553,CRESTON,16.4469568562,75837.53,111.362011747,50801,Union,3527.16,5.17938325991,5414.55,7.95088105727,2015-01-05,2016-03-28
59,2554,DAVENPORT,12.2606551476,50434.54,108.929892009,52802,Scott,1918.78,4.14423326134,4523.9,9.77084233261,2015-01-08,2016-03-31
60,2555,KEOKUK,18.0709664308,141065.49,148.646459431,52632,Lee,4827.79,5.08723919916,9967.09,10.5027291886,2015-01-07,2016-03-30
61,2556,ESTHERVILLE,17.0366783077,90711.6,78.4024200519,51334,Emmet,5650.66,4.88388936906,7082.98,6.12184961106,2015-01-06,2016-03-29
62,2558,MOUNT PLEASANT,18.0583496103,155213.32,154.903512974,52641,Henry,5216.55,5.20613772455,10577.19,10.5560778443,2015-01-06,2016-03-29
63,2559,ALBIA,15.7753053435,24206.67,92.391870229,52531,Monroe,1264.86,4.82770992366,1981.0,7.56106870229,2015-01-05,2016-03-28
64,2560,MARION,18.400814978,216828.85,119.399146476,52302,Linn,9417.39,5.18578744493,15055.33,8.29037995595,2015-01-05,2016-03-28
65,2561,DES MOINES,20.4505917772,323247.59,128.272853175,50321,Polk,13276.81,5.26857539683,20311.36,8.06006349206,2015-01-06,2016-03-29
66,2562,FORT DODGE,13.9655636161,94096.75,183.782714844,50501,Webster,2290.01,4.47267578125,8215.0,16.044921875,2015-01-05,2016-03-28
67,2564,WATERLOO,15.761818377,117323.64,142.903337393,50701,Black Hawk,3867.44,4.7106455542,8938.48,10.8873081608,2015-01-07,2016-03-30
68,2565,SPENCER,18.1203312758,166125.49,61.6649925761,51301,Clay,13180.73,4.89262435041,12640.45,4.69207498144,2015-01-05,2016-03-28
69,2566,KNOXVILLE,17.0594516541,72311.26,99.1924005487,50138,Marion,3207.78,4.40024691358,5265.6,7.22304526749,2015-01-08,2016-03-31
70,2567,DAVENPORT,15.4241278769,99860.19,58.1258381839,52806,Scott,7144.89,4.15884167637,8168.85,4.75486030268,2015-01-06,2016-03-29
71,2568,CEDAR RAPIDS,15.3414184151,68722.85,85.6893391521,52402,Linn,3279.73,4.08943890274,6049.84,7.54344139651,2015-01-08,2016-03-31
72,2569,CEDAR RAPIDS,16.458514671,95295.75,64.0859112307,52402,Linn,7131.71,4.79603900471,6988.34,4.69962340282,2015-01-06,2016-03-29
73,2571,WATERLOO,18.2174490287,208385.15,175.852447257,50703,Black Hawk,6160.74,5.19893670886,15589.4,13.1556118143,2015-01-07,2016-03-30
74,2572,CEDAR FALLS,18.7976859528,233363.21,63.9701781798,50613,Black Hawk,18441.99,5.05537006579,16241.08,4.4520504386,2015-01-08,2016-03-31
75,2573,MUSCATINE,20.0269787857,267222.96,127.309652215,52761,Muscatine,11892.71,5.66589328252,19018.78,9.06087660791,2015-01-07,2016-03-30
76,2575,WATERLOO,15.4341416166,57970.57,116.173486974,50702,Black Hawk,2321.43,4.65216432866,4703.35,9.4255511022,2015-01-05,2016-03-28
77,2576,STORM LAKE,17.7705333982,106210.4,64.2920096852,50588,Buena Vista,8513.18,5.1532566586,7994.06,4.83901937046,2015-01-08,2016-03-31
78,2578,CHARLES CITY,16.0291402905,147200.01,154.297704403,50616,Floyd,4584.39,4.80544025157,11212.18,11.7528092243,2015-01-07,2016-03-30
79,2579,GRINNELL,16.6648392928,67380.58,79.9295136418,50112,Poweshiek,4017.84,4.76612099644,4581.15,5.43434163701,2015-01-05,2016-03-28
80,2582,MASON CITY,18.1997402939,169185.28,122.420607815,50401,Cerro Gordo,7089.97,5.13022431259,13105.79,9.48320549928,2015-01-06,2016-03-29
81,2584,FORT MADISON,20.4068656284,94137.36,115.647862408,52627,Lee,5062.3,6.21904176904,6445.46,7.91825552826,2015-01-07,2016-03-30
82,2585,ALGONA,17.4583236124,139182.85,112.881467964,50511,Kossuth,6139.98,4.9797080292,10758.59,8.72553933496,2015-01-06,2016-03-29
83,2587,JOHNSTON,19.4279684122,166937.17,57.7237793914,50131,Polk,14571.99,5.03872406639,11492.94,3.97404564315,2015-01-08,2016-03-31
84,2588,CEDAR RAPIDS,20.0629062256,178695.57,124.439811978,52403,Linn,8020.78,5.58550139276,11708.32,8.15342618384,2015-01-08,2016-03-31
85,2590,CEDAR RAPIDS,19.2997338938,296487.5,110.753642137,52402,Linn,15048.6,5.62144191259,18992.82,7.09481509152,2015-01-05,2016-03-28
86,2591,ATLANTIC,17.5740876802,132875.9,115.243625325,50022,Cass,5603.19,4.85966175195,9925.7,8.60858629662,2015-01-07,2016-03-30
87,2592,MARSHALLTOWN,14.5889214092,38990.25,87.0318080357,50158,Marshall,1931.68,4.31178571429,4154.65,9.27377232143,2015-01-08,2016-03-31
88,2593,CARROLL,18.1313383532,342053.8,197.035599078,51401,Carroll,9154.94,5.27358294931,23150.3,13.3354262673,2015-01-05,2016-03-28
89,2594,SIOUX CITY,18.3208734919,190026.61,116.437873775,51106,Woodbury,8420.87,5.15984681373,12353.36,7.56946078431,2015-01-05,2016-03-28
90,2595,DENISON,18.4305808669,183725.87,147.927431562,51442,Crawford,5906.18,4.7553784219,14146.05,11.3897342995,2015-01-05,2016-03-28
91,2596,OTTUMWA,15.2914463554,36803.92,44.0765508982,52501,Wapello,3289.35,3.93934131737,3050.12,3.65283832335,2015-01-06,2016-03-29
92,2597,CHEROKEE,16.0904475904,40011.7,120.155255255,51012,Cherokee,1748.55,5.2509009009,3148.4,9.45465465465,2015-01-08,2016-03-31
93,2600,OSKALOOSA,15.7664467064,40534.56,99.5935135135,52577,Mahaska,1925.6,4.7312039312,3317.9,8.15208845209,2015-01-07,2016-03-30
94,2601,FAIRFIELD,19.2422314724,134508.31,131.870892157,52556,Jefferson,5328.61,5.22412745098,9537.31,9.35030392157,2015-01-08,2016-03-31
95,2602,WEBSTER CITY,17.3536577782,91200.75,72.5542959427,50595,Hamilton,5565.48,4.42758949881,6862.69,5.45957836118,2015-01-07,2016-03-23
96,2603,BETTENDORF,21.2716238994,291123.18,107.267199705,52722,Scott,15348.44,5.65528371408,18870.61,6.95306190125,2015-01-06,2016-03-29
98,2605,CEDAR RAPIDS,18.1795109799,191427.35,121.61839263,52402,Linn,7552.74,4.79843710292,14993.89,9.52597839898,2015-01-07,2016-03-30
99,2606,HUMBOLDT,16.7689331152,103865.57,113.266706652,50548,Humboldt,4482.66,4.88839694656,8310.07,9.06223555071,2015-01-05,2016-03-28
100,2607,SHENANDOAH,17.5536561652,106108.35,110.760281837,51601,Page,4773.52,4.98279749478,7658.17,7.99391440501,2015-01-06,2016-03-29
101,2609,AMES,16.5078393817,12380.85,49.9227822581,50010,Story,1107.68,4.4664516129,955.7,3.85362903226,2015-01-07,2016-03-30
102,2611,OTTUMWA,18.2915241581,92750.77,104.449065315,52501,Wapello,3817.06,4.29849099099,6920.71,7.79359234234,2015-01-06,2016-03-22
103,2612,PERRY,15.2211449126,51710.9,74.4041726619,50220,Dallas,3234.4,4.65381294964,4475.8,6.44,2015-01-05,2016-03-28
104,2613,COUNCIL BLUFFS,18.3462677871,239571.32,112.739444706,51501,Pottawattamie,10119.14,4.76194823529,16558.55,7.79225882353,2015-01-06,2016-03-29
105,2614,DAVENPORT,19.3919654677,385867.74,149.561139535,52807,Scott,13129.88,5.08910077519,25546.42,9.90171317829,2015-01-06,2016-03-29
106,2616,CLINTON,18.5608731959,364987.05,155.313638298,52732,Clinton,12080.9,5.14080851064,25573.56,10.8823659574,2015-01-07,2016-03-30
107,2618,CEDAR RAPIDS,16.2684032394,73032.92,95.2189308996,52402,Linn,3188.16,4.15666232073,6627.96,8.64140808344,2015-01-07,2016-03-30
108,2619,WEST DES MOINES,20.7503849763,286782.76,125.506678337,50266,Polk,12407.0,5.42975929978,18103.48,7.92274835886,2015-01-08,2016-03-31
109,2620,WINDSOR HEIGHTS,20.2251619597,169837.22,77.9069816514,50311,Polk,12146.69,5.57187614679,11064.61,5.07550917431,2015-01-05,2016-03-28
110,2621,SIOUX CITY,18.8637029814,210009.86,125.453918757,51105,Woodbury,8569.22,5.1190083632,14626.45,8.73742532855,2015-01-07,2016-03-30
111,2622,IOWA CITY,20.2101350958,168684.65,131.170023328,52240,Johnson,7151.3,5.56088646967,10754.89,8.36305598756,2015-01-08,2016-03-31
112,2623,SIOUX CITY,19.4478536606,200554.57,86.0011020583,51104,Woodbury,12023.52,5.15588336192,13440.46,5.76349056604,2015-01-05,2016-03-28
113,2624,DUBUQUE,19.8917564027,199388.61,136.474065708,52002,Dubuque,7876.67,5.39128678987,14084.63,9.64040383299,2015-01-06,2016-03-28
114,2625,DAVENPORT,18.3768109619,472695.82,214.666584923,52804,Scott,11214.67,5.09294732062,29918.35,13.5868982743,2015-01-06,2016-03-29
115,2626,DES MOINES,19.4052009981,211673.61,106.851898031,50311,Polk,9691.28,4.89211509339,14467.02,7.30288743059,2015-01-07,2016-03-30
116,2627,DES MOINES,18.4236095972,198987.65,109.273833059,50310,Polk,7764.21,4.26370675453,13104.05,7.19607358594,2015-01-07,2016-03-30
117,2628,ELDORA,13.1908068783,37710.11,116.389228395,50627,Hardin,1405.27,4.33725308642,3266.75,10.0825617284,2015-01-07,2016-03-30
118,2629,COUNCIL BLUFFS,19.4130085359,379123.04,149.673525464,51503,Pottawattamie,13546.93,5.3481760758,23102.87,9.12075404659,2015-01-07,2016-03-29
119,2630,WEST DES MOINES,16.7028438785,57140.52,159.165793872,50266,Polk,1877.46,5.22969359331,4211.75,11.7318941504,2015-01-07,2016-03-30
120,2633,DES MOINES,20.7613964472,2424168.33,509.814580442,50320,Polk,28552.01,6.00462881178,145008.75,30.4960567823,2015-01-05,2016-03-31
121,2635,DAVENPORT,21.282508007,207097.93,131.40731599,52807,Scott,9206.08,5.8414213198,12722.63,8.07273477157,2015-01-05,2016-03-31
122,2636,DES MOINES,17.0091407399,136181.52,153.703747178,50317,Polk,4276.12,4.82632054176,9111.58,10.2839503386,2015-01-05,2016-03-28
123,2637,DAVENPORT,16.1199809809,127716.1,133.17632951,52804,Scott,4282.32,4.46540145985,10199.56,10.635620438,2015-01-06,2016-03-29
124,2641,COUNCIL BLUFFS,15.4061928542,72419.77,90.4116978777,51501,Pottawattamie,2815.05,3.51441947566,5816.14,7.26109862672,2015-01-05,2016-03-28
125,2642,PELLA,18.3908818658,156471.94,119.810061256,50219,Marion,6978.44,5.34336906585,9912.26,7.5897856049,2015-01-05,2016-03-31
126,2643,WATERLOO,21.1254384384,151561.76,86.8051317297,50701,Black Hawk,9792.54,5.60855670103,8693.25,4.97895189003,2015-01-08,2016-03-31
127,2644,FORT DODGE,18.4554504749,288105.15,198.830331263,50501,Webster,7809.22,5.3893857833,19875.5,13.7167011732,2015-01-05,2016-03-30
129,2648,WEST DES MOINES,22.5077691391,337474.97,123.436346013,50265,Polk,16282.75,5.95565106072,20278.58,7.41718361375,2015-01-06,2016-03-29
130,2649,DUBUQUE,17.1707924879,127930.75,75.6986686391,52001,Dubuque,8707.15,5.15215976331,9778.14,5.7858816568,2015-01-07,2016-03-30
131,2650,HARLAN,18.2234030209,78946.71,117.655305514,51537,Shelby,3308.46,4.93064083458,5741.88,8.55719821162,2015-01-05,2016-03-28
132,2651,WAVERLY,19.0731459257,190485.64,99.0564950598,50677,Bremer,9870.17,5.13269370775,14845.03,7.71972438898,2015-01-06,2016-03-29
133,2652,MASON CITY,16.7918365753,110723.25,104.8515625,50401,Cerro Gordo,5232.48,4.955,8975.63,8.49964962121,2015-01-05,2016-03-28
134,2653,WASHINGTON,18.8426854857,83015.6,91.9331118494,52353,Washington,4721.68,5.22888150609,6380.81,7.06623477298,2015-01-05,2016-03-28
135,2655,CLARINDA,14.3925322519,25290.33,100.758286853,51632,Page,1176.8,4.68844621514,2068.74,8.24199203187,2015-01-07,2016-03-29
137,2657,BEDFORD,16.4115420095,15286.51,40.0170418848,50833,Taylor,1696.33,4.44065445026,1225.7,3.20863874346,2015-01-06,2016-03-29
138,2658,MOUNT AYR,13.5836008837,10464.02,107.876494845,50854,Ringgold,450.15,4.64072164948,880.15,9.07371134021,2015-01-08,2016-03-31
139,2660,SIOUX CENTER,16.9458521111,52145.26,79.8549157734,51250,Sioux,3359.25,5.1443338438,3483.0,5.33384379786,2015-01-05,2016-03-28
140,2661,SHELDON,16.3053008908,74788.49,82.9140687361,51201,O'Brien,4130.89,4.57970066519,6084.08,6.74509977827,2015-01-06,2016-03-29
141,2662,MUSCATINE,17.7325232989,102836.93,86.9289349112,52761,Muscatine,5531.65,4.6759509721,7604.8,6.42840236686,2015-01-06,2016-03-29
142,2663,URBANDALE,19.9073227769,272747.98,163.029276748,50322,Polk,9461.07,5.6551524208,17350.11,10.3706575015,2015-01-06,2016-03-29
144,2666,ANKENY,23.0107331226,257195.11,103.875246365,50023,Polk,15389.67,6.2155371567,15713.47,6.34631260097,2015-01-06,2016-03-29
145,2667,SIOUX CITY,15.8282181889,30299.31,62.08875,51104,Woodbury,2311.83,4.73735655738,2438.45,4.99682377049,2015-01-06,2016-03-29
146,2668,LEON,15.7514220033,10564.6,72.8593103448,50144,Decatur,753.81,5.19868965517,779.25,5.37413793103,2015-01-05,2016-03-28
147,2669,CORYDON,14.4321118012,19274.33,76.1831225296,50060,Wayne,1291.2,5.10355731225,1560.15,6.16660079051,2015-01-07,2016-03-31
148,2670,CORALVILLE,19.2492108332,597496.07,190.71052346,52241,Johnson,16675.12,5.32241302266,36094.54,11.5207596553,2015-01-05,2016-03-28
149,2671,JEFFERSON,17.2883081152,63404.79,121.001507634,50129,Greene,2820.05,5.38177480916,4469.17,8.52895038168,2015-01-05,2016-03-29
150,2672,WINTERSET,16.5337495591,67191.48,165.904888889,50273,Madison,2066.55,5.10259259259,5556.4,13.7195061728,2015-01-07,2016-03-30
152,2835,CEDAR FALLS,15.789378882,22675.76,98.5902608696,50613,Black Hawk,1293.96,5.62591304348,1840.5,8.00217391304,2015-01-07,2016-03-23
156,2839,DAVENPORT,15.0867844342,11597.18,124.700860215,52804,Scott,484.15,5.20591397849,939.75,10.1048387097,2015-01-08,2016-03-31
157,2840,BETTENDORF,17.8559934319,23780.31,82.0010689655,52722,Scott,1596.28,5.5044137931,2457.0,8.4724137931,2015-01-07,2016-03-30
159,2843,CEDAR RAPIDS,15.5335906298,18912.98,46.930471464,52402,Linn,2136.68,5.30193548387,1624.76,4.03166253102,2015-01-05,2016-03-21
160,2844,IOWA CITY,13.6755546976,19832.94,107.205081081,52240,Johnson,841.88,4.5507027027,1812.25,9.79594594595,2015-01-08,2016-03-31
161,2845,COUNCIL BLUFFS,16.8155782313,4258.14,152.076428571,51503,Pottawattamie,152.49,5.44607142857,280.5,10.0178571429,2015-01-05,2016-03-28
162,2846,CEDAR RAPIDS,16.573451776,16987.92,67.6809561753,52404,Linn,1319.5,5.25697211155,1326.36,5.28430278884,2015-01-07,2016-03-30
163,2847,MARION,17.084992785,7443.25,75.1843434343,52302,Linn,533.13,5.38515151515,592.99,5.9897979798,2015-01-05,2016-03-21
164,2848,ANKENY,16.4677988338,11166.16,113.940408163,50023,Polk,505.94,5.16265306122,811.0,8.27551020408,2015-01-06,2016-03-29
165,2849,DES MOINES,19.0961780754,8041.09,83.7613541667,50320,Polk,541.48,5.64041666667,530.62,5.52729166667,2015-01-07,2016-03-30
167,2851,FORT DODGE,14.3387577532,12682.22,103.107479675,50501,Webster,588.77,4.78674796748,1045.13,8.49699186992,2015-01-07,2016-03-30
171,3013,BLOOMFIELD,14.3589161241,20775.74,55.6990348525,52537,Davis,1648.67,4.42002680965,1714.75,4.5971849866,2015-01-07,2016-03-30
172,3041,COLFAX,12.691856261,16730.0,56.32996633,50054,Jasper,1063.47,3.58070707071,1668.1,5.6164983165,2015-01-06,2016-03-29
173,3045,BRITT,12.4539840637,19203.82,76.5092430279,50423,Hancock,1123.94,4.47784860558,2044.25,8.14442231076,2015-01-07,2016-03-30
186,3443,COUNCIL BLUFFS,14.7740238967,87014.38,101.415361305,51503,Pottawattamie,3118.73,3.63488344988,7649.51,8.91551282051,2015-01-07,2016-03-30
187,3447,SIOUX CITY,17.5851498578,430623.18,659.453568147,51106,Woodbury,3897.61,5.96877488515,29483.0,45.1500765697,2015-01-08,2016-03-31
188,3456,CLEAR LAKE,17.463713171,135712.88,78.0856616801,50428,Cerro Gordo,8586.07,4.9402013809,9755.81,5.61323935558,2015-01-07,2016-03-30
189,3461,STUART,15.5804034556,29971.67,74.742319202,50250,Adair,1830.89,4.56581047382,2540.67,6.33583541147,2015-01-08,2016-03-31
190,3465,PANORA,16.3602967306,19366.37,72.2625746269,50216,Guthrie,1313.64,4.90164179104,1572.12,5.86611940299,2015-01-06,2016-03-29
192,3484,MARCUS,14.2991554358,10315.35,64.8764150943,51035,Cherokee,738.27,4.64320754717,854.0,5.37106918239,2015-01-05,2016-03-28
193,3488,BELLEVUE,14.9848750863,45252.42,131.166434783,52031,Jackson,1759.18,5.09907246377,3317.25,9.6152173913,2015-01-07,2016-03-30
194,3494,WATERLOO,16.3181201189,430010.76,624.10850508,50702,Black Hawk,3895.97,5.65452830189,32461.5,47.1139332366,2015-01-05,2016-03-28
195,3495,MONTICELLO,15.3451814825,73983.94,34.6853914674,52310,Jones,9741.82,4.56719174871,5829.53,2.73301922175,2015-01-06,2016-03-29
197,3521,COUNCIL BLUFFS,20.7306969847,79669.4,275.67266436,51501,Pottawattamie,2041.63,7.06446366782,3888.25,13.4541522491,2015-01-05,2016-03-28
198,3524,AMES,17.474627425,369570.12,570.324259259,50010,Story,3854.63,5.94850308642,29964.0,46.2407407407,2015-01-05,2016-03-28
199,3525,WASHINGTON,18.0923741508,147197.56,149.895682281,52353,Washington,4998.3,5.0899185336,9669.16,9.84639511202,2015-01-07,2016-03-30
200,3528,MASON CITY,17.5334397833,30669.2,162.270899471,50401,Cerro Gordo,1199.54,6.34677248677,1839.6,9.73333333333,2015-01-06,2016-03-29
203,3549,FORT MADISON,21.410642161,54778.43,135.255382716,52627,Lee,2213.18,5.46464197531,4048.11,9.99533333333,2015-01-06,2016-03-29
204,3562,WEST BURLINGTON,13.5787936878,126860.82,148.028961494,52655,Des Moines,4341.77,5.06624270712,10119.0,11.8074679113,2015-01-07,2016-03-30
206,3565,IOWA CITY,18.9003553467,37953.32,67.2931205674,52246,Johnson,2605.72,4.62007092199,2819.51,4.99913120567,2015-01-08,2016-03-31
207,3573,OTTUMWA,18.0888804522,147296.53,123.778596639,52501,Wapello,6012.91,5.05286554622,9457.22,7.94724369748,2015-01-05,2016-03-28
208,3576,HARTLEY,14.5462164633,15712.97,64.3974180328,51346,O'Brien,1065.13,4.36528688525,1321.94,5.41778688525,2015-01-05,2016-03-21
209,3582,LEON,14.7972824302,6722.74,115.909310345,50144,Decatur,381.33,6.57465517241,473.3,8.16034482759,2015-01-06,2016-03-29
210,3584,OELWEIN,16.116906894,60437.59,139.901828704,50662,Fayette,2209.92,5.11555555556,4884.78,11.3073611111,2015-01-06,2016-03-29
211,3587,KEOKUK,10.1107047619,7302.12,97.3616,52632,Lee,295.24,3.93653333333,757.5,10.1,2015-01-05,2016-03-28
212,3592,FORT DODGE,12.7102698828,109545.0,143.383507853,50501,Hardin,3632.72,4.75486910995,9436.0,12.3507853403,2015-01-05,2016-03-28
213,3606,GRUNDY CENTER,15.9938712522,21154.06,97.935462963,50638,Grundy,1106.52,5.12277777778,1591.25,7.36689814815,2015-01-07,2016-03-29
214,3611,LOGAN,11.8344039409,15504.12,106.924965517,51546,Harrison,583.06,4.02110344828,1386.0,9.55862068966,2015-01-06,2016-03-29
215,3612,MAQUOKETA,16.0865400996,136072.7,66.4093216203,52060,Jackson,9177.61,4.47906783797,10040.91,4.90039531479,2015-01-05,2016-03-28
216,3618,CEDAR RAPIDS,13.9898854229,124820.1,173.602364395,52404,Linn,3637.23,5.05873435327,10327.5,14.3636995828,2015-01-07,2016-03-30
