,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
215,3525,WASHINGTON,18.2547831061,144364.96,165.3665063,52353,Washington,4638.79,5.31361970218,9077.93,10.3985452463,2015-01-05,2016-03-28
216,3528,MASON CITY,15.932293956,27996.5,153.826923077,50401,Cerro Gordo,1105.19,6.07247252747,1873.3,10.2928571429,2015-01-07,2016-03-30
217,3529,CHEROKEE,16.7023921768,45752.42,40.3816593116,51012,Cherokee,5845.81,5.15958517211,3401.65,3.00233892321,2015-01-05,2016-03-28
218,3540,DAVENPORT,17.9408051768,33079.6,137.259751037,52807,Scott,1368.79,5.67962655602,1993.95,8.27365145228,2015-01-08,2016-03-31
220,3549,FORT MADISON,21.931236915,93273.51,201.02049569,52627,Lee,2738.73,5.90243534483,6295.52,13.5679310345,2015-01-08,2016-03-31
221,3562,WEST BURLINGTON,14.8910001932,163119.8,165.435902637,52655,Des Moines,5221.01,5.29514198783,12496.5,12.6739350913,2015-01-06,2016-03-29
222,3563,MUSCATINE,13.7292426144,92311.14,162.233989455,52761,Muscatine,2920.4,5.13251318102,7279.5,12.7934973638,2015-01-05,2016-03-28
223,3565,IOWA CITY,19.3172719239,47106.12,74.0662264151,52246,Johnson,3020.03,4.74847484277,3615.9,5.68537735849,2015-01-05,2016-03-28
224,3573,OTTUMWA,18.0553559813,147626.84,134.819031963,52501,Wapello,5533.19,5.05314155251,9500.17,8.6759543379,2015-01-05,2016-03-28
225,3576,HARTLEY,14.0213252243,17287.33,66.7464478764,51346,O'Brien,1092.07,4.21648648649,1500.48,5.79335907336,2015-01-07,2016-03-30
226,3582,LEON,15.9335759209,6557.68,123.729811321,50144,Decatur,334.37,6.30886792453,456.0,8.60377358491,2015-01-07,2016-03-30
229,3591,ACKLEY,12.1545792564,5809.0,79.5753424658,50601,Webster,314.48,4.30794520548,543.75,7.44863013699,2015-01-07,2016-03-30
232,3611,LOGAN,11.6477788878,14443.44,101.003076923,51546,Harrison,579.06,4.04937062937,1368.0,9.56643356643,2015-01-06,2016-03-29
233,3612,MAQUOKETA,15.3474825088,132731.13,67.1376479514,52060,Jackson,8622.64,4.36147698533,9976.85,5.04645928174,2015-01-05,2016-03-28
234,3618,CEDAR RAPIDS,14.6667663344,125778.26,208.933986711,52404,Linn,3062.69,5.08752491694,10185.0,16.9186046512,2015-01-05,2016-03-28
235,3621,SHELDON,17.4400805151,71428.25,76.9700969828,51201,O'Brien,4525.51,4.87662715517,5727.5,6.171875,2015-01-05,2016-03-28
236,3622,SPIRIT LAKE,14.7186208346,79851.96,176.273642384,51360,Dickinson,2403.47,5.30567328918,6382.5,14.0894039735,2015-01-05,2016-03-28
237,3624,NEWTON,14.609154519,41531.19,169.515061224,50208,Jasper,1222.58,4.99012244898,3311.25,13.5153061224,2015-01-06,2016-03-29
238,3625,ANKENY,14.5803692308,114953.4,176.851384615,50021,Polk,3393.01,5.22001538462,8956.5,13.7792307692,2015-01-06,2016-03-29
239,3626,SPENCER,13.2382615112,74914.98,154.783016529,51301,Clay,2505.53,5.17671487603,6621.0,13.6797520661,2015-01-08,2016-03-28
240,3628,CEDAR RAPIDS,13.7799807423,89868.72,165.199852941,52402,Linn,2653.27,4.87733455882,7386.0,13.5772058824,2015-01-06,2016-03-28
241,3629,COUNCIL BLUFFS,14.5005898268,101460.12,164.707987013,51503,Pottawattamie,3034.38,4.92594155844,7514.25,12.1984577922,2015-01-06,2016-03-29
242,3631,AUDUBON,14.5961855454,30927.86,67.2344782609,50025,Audubon,2019.37,4.38993478261,2681.31,5.82893478261,2015-01-05,2016-03-28
243,3632,DUBUQUE,13.9141341665,97351.7,146.835143288,52003,Dubuque,3215.74,4.85028657617,7737.0,11.6696832579,2015-01-06,2016-03-29
246,3645,WINDSOR HEIGHTS,14.7659849624,72096.6,151.782315789,50311,Polk,2454.55,5.16747368421,5511.0,11.6021052632,2015-01-07,2016-03-30
247,3647,CLINTON,13.4468885064,81713.58,164.083493976,52732,Clinton,2487.39,4.99475903614,6849.0,13.7530120482,2015-01-05,2016-03-28
248,3648,FAIRBANK,14.7631724996,7764.47,55.8594964029,50629,Buchanan,652.6,4.69496402878,702.13,5.05129496403,2015-01-06,2016-03-29
249,3650,HOLSTEIN,17.715991591,56029.06,91.550751634,51025,Ida,3220.45,5.26217320261,3780.62,6.17748366013,2015-01-08,2016-03-31
251,3652,IDA GROVE,16.8494285714,6782.98,193.799428571,51445,Ida,176.76,5.05028571429,458.75,13.1071428571,2015-01-07,2016-03-30
252,3654,BELMOND,15.6587081565,28905.82,143.098118812,50421,Wright,1085.76,5.37504950495,2142.0,10.603960396,2015-01-05,2016-03-28
253,3655,SIOUX CITY,19.2048467262,16256.82,101.605125,51104,Woodbury,803.1,5.019375,1118.29,6.9893125,2015-01-07,2016-03-30
254,3656,ANKENY,17.3359926797,51759.86,160.744906832,50021,Polk,1894.39,5.88319875776,3143.4,9.76211180124,2015-01-06,2016-03-29
256,3663,WATERLOO,13.9356244385,82465.92,194.49509434,50702,Black Hawk,2046.19,4.82591981132,6759.0,15.9410377358,2015-01-06,2016-03-29
257,3664,NORTHWOOD,15.9338880309,25681.32,69.408972973,50459,Worth,1859.79,5.02645945946,2070.76,5.59664864865,2015-01-07,2016-03-30
258,3666,CEDAR RAPIDS,16.5706277706,56137.44,168.580900901,52404,Linn,1859.61,5.58441441441,3766.5,11.3108108108,2015-01-05,2016-03-28
259,3670,CORALVILLE,13.7835366353,112629.6,161.360458453,52241,Johnson,3467.5,4.96776504298,8553.0,12.2535816619,2015-01-08,2016-03-31
260,3676,GREENE,15.8160179094,8867.1,36.94625,50636,Butler,1063.26,4.43025,755.2,3.14666666667,2015-01-06,2016-03-29
261,3677,EVERLY,14.1502083333,3154.66,98.583125,51338,Clay,157.48,4.92125,258.0,8.0625,2015-01-08,2016-03-31
262,3678,DES MOINES,22.0009993051,34458.63,105.701319018,50320,Polk,1830.13,5.61389570552,2188.48,6.71312883436,2015-01-06,2016-03-29
264,3682,WESLEY,17.6841488742,63228.48,171.816521739,50483,Kossuth,2240.61,6.08861413043,4393.87,11.9398641304,2015-01-08,2016-03-24
265,3688,FREDERICKSBURG,11.7287818383,9876.24,76.56,50630,Chickasaw,547.92,4.24744186047,1002.0,7.76744186047,2015-01-05,2016-03-28
267,3691,URBANDALE,16.6318630573,53473.18,170.296751592,50322,Polk,1817.51,5.78824840764,3400.2,10.8286624204,2015-01-06,2016-03-22
268,3692,MT VERNON,20.1609781011,133347.95,205.783873457,52314,Linn,3995.78,6.16632716049,10021.09,15.4646450617,2015-01-05,2016-03-21
269,3695,REMSEN,15.8627383362,24629.37,94.7283461538,51050,Plymouth,1211.0,4.65769230769,1908.07,7.33873076923,2015-01-06,2016-03-28
271,3698,WEST DES MOINES,26.7048617725,25108.96,83.4184717608,50266,Polk,2003.32,6.65554817276,1105.27,3.67199335548,2015-01-06,2016-03-29
272,3700,AVOCA,16.4401364656,79255.66,94.8034210526,51521,Pottawattamie,4269.32,5.10684210526,5498.63,6.57730861244,2015-01-05,2016-03-28
273,3704,EMMETSBURG,16.198430008,63745.51,53.0328702163,50536,Palo Alto,6404.26,5.32800332779,4639.09,3.85947587354,2015-01-07,2016-03-30
274,3705,ROCK RAPIDS,17.0269184411,67433.19,93.1397651934,51246,Lyon,3687.03,5.09258287293,4917.0,6.79143646409,2015-01-06,2016-03-29
275,3707,CEDAR RAPIDS,17.265699124,51959.08,122.545,52402,Linn,2330.58,5.4966509434,3374.7,7.95919811321,2015-01-06,2016-03-29
276,3710,COLUMBUS JUNCTION,20.0001684211,10527.6,210.552,52738,Louisa,96.5,1.93,650.48,13.0096,2015-01-06,2016-03-29
277,3712,MONTEZUMA,16.3759645287,34707.79,88.5402806122,50171,Poweshiek,2187.22,5.57964285714,2361.25,6.02359693878,2015-01-05,2016-03-28
278,3713,MASON CITY,13.120597845,75049.8,182.602919708,50401,Cerro Gordo,2044.01,4.97326034063,6712.5,16.3321167883,2015-01-05,2016-03-21
279,3715,DAVENPORT,24.6630709006,38327.74,88.7216203704,52807,Scott,1753.74,4.05958333333,1882.83,4.35840277778,2015-01-08,2016-03-28
280,3717,SUMNER,15.2989883004,18545.8,38.081724846,50674,Bremer,2391.78,4.91125256674,1493.86,3.06747433265,2015-01-08,2016-03-31
281,3719,MARSHALLTOWN,14.3704203246,58823.79,164.31226257,50158,Marshall,1867.51,5.21650837989,4713.75,13.1668994413,2015-01-07,2016-03-30
282,3721,DECORAH,14.2593130731,97350.48,151.165341615,52101,Winneshiek,3310.48,5.14049689441,7510.5,11.6622670807,2015-01-07,2016-03-30
283,3722,SIOUX CITY,14.629596167,75824.58,155.697289528,51106,Woodbury,2550.18,5.23650924025,5674.5,11.6519507187,2015-01-06,2016-03-29
284,3723,ONAWA,16.5689092217,59510.22,39.4630106101,51040,Monona,6860.13,4.54915782493,4282.25,2.83968832891,2015-01-07,2016-03-30
285,3726,OTTUMWA,14.0773531621,51431.16,162.24340694,52501,Wapello,1647.99,5.19870662461,3972.0,12.5299684543,2015-01-07,2016-03-30
286,3728,COUNCIL BLUFFS,18.1775621273,77449.0,97.6658259773,51503,Pottawattamie,4100.97,5.1714627995,5227.23,6.59171500631,2015-01-07,2016-03-30
287,3731,DAVENPORT,16.4249418533,131134.8,168.553727506,52807,Scott,3967.05,5.09903598972,8821.6,11.3388174807,2015-01-07,2016-03-30
288,3732,ELDRIDGE,17.0718694401,61259.2,84.1472527473,52748,Scott,3939.98,5.41206043956,4642.75,6.37740384615,2015-01-06,2016-03-29
289,3735,OSKALOOSA,16.0581095994,60917.45,96.6943650794,52577,Buchanan,2899.53,4.60242857143,4623.14,7.33831746032,2015-01-08,2016-03-31
290,3738,DUBUQUE,14.1303164956,27941.23,64.5293995381,52001,Dubuque,1604.27,3.70501154734,2822.78,6.51912240185,2015-01-08,2016-03-31
291,3740,WATERLOO,15.3942250797,50745.67,119.966122931,50702,Black Hawk,1851.12,4.37617021277,3103.34,7.33650118203,2015-01-07,2016-03-30
292,3742,LEMARS,13.0877660594,45852.48,153.86738255,51031,Plymouth,1492.69,5.00902684564,3928.5,13.182885906,2015-01-07,2016-03-29
293,3744,DYERSVILLE,14.6301493764,48538.22,115.567190476,52040,Dubuque,1940.76,4.62085714286,4504.74,10.7255714286,2015-01-05,2016-03-28
294,3747,SIGOURNEY,14.1293210051,21700.8,58.335483871,52591,Keokuk,1623.02,4.36295698925,1827.01,4.9113172043,2015-01-06,2016-03-29
295,3749,STORM LAKE,14.1905066667,41823.68,167.29472,50588,Buena Vista,1347.25,5.389,3487.25,13.949,2015-01-07,2016-03-29
297,3757,SIOUX CITY,14.323933836,121393.71,173.172196862,51108,Woodbury,3503.56,4.99794579173,9542.25,13.612339515,2015-01-07,2016-03-30
298,3761,LENOX,15.7303925148,14979.63,47.8582428115,50851,Taylor,1390.15,4.44137380192,1129.25,3.60782747604,2015-01-08,2016-03-31
299,3762,WINDSOR HEIGHTS,23.0172657901,74917.41,86.5097113164,50322,Polk,5292.77,6.11174364896,4677.28,5.40101616628,2015-01-07,2016-03-30
301,3766,NEW HAMPTON,13.2524511949,19616.9,65.608361204,50659,Chickasaw,1341.84,4.48775919732,1959.71,6.55421404682,2015-01-07,2016-03-30
302,3769,CEDAR FALLS,13.9419193818,123543.9,180.619736842,50613,Black Hawk,3453.99,5.04969298246,10023.75,14.6546052632,2015-01-06,2016-03-29
304,3773,CEDAR RAPIDS,23.4605073251,509519.02,242.281987637,52401,Linn,14092.66,6.70121730861,28125.19,13.3738421303,2015-01-08,2016-03-31
306,3776,DAVENPORT,14.1310493559,98119.34,149.117537994,52806,Scott,3234.8,4.91610942249,7397.25,11.2420212766,2015-01-05,2016-03-30
307,3778,DES MOINES,22.6335066569,29767.69,54.2216575592,50310,Polk,2172.43,3.95706739526,1517.58,2.76426229508,2015-01-07,2016-03-29
308,3779,FORT DODGE,13.8986027112,14902.44,108.776934307,50501,Webster,600.42,4.38262773723,1466.45,10.7040145985,2015-01-07,2016-03-30
309,3782,GUTTENBURG,12.6667681159,15729.54,68.3893043478,52052,Clayton,1033.06,4.49156521739,1327.75,5.77282608696,2015-01-07,2016-03-30
310,3783,POCAHONTAS,15.4607177401,46928.25,77.6957781457,50574,Pocahontas,2753.17,4.55822847682,4413.22,7.30665562914,2015-01-06,2016-03-29
311,3784,INDEPENDENCE,17.835155365,59315.79,121.54875,50644,Buchanan,2559.66,5.24520491803,3980.4,8.15655737705,2015-01-05,2016-03-28
312,3785,DES MOINES,20.581004683,41992.65,80.6000959693,50315,Polk,2744.92,5.26856046065,2738.07,5.25541266795,2015-01-06,2016-03-29
313,3789,OSKALOOSA,15.0540338449,52296.57,216.101528926,52577,Mahaska,1216.98,5.02884297521,3905.25,16.1373966942,2015-01-05,2016-03-28
314,3790,MT PLEASANT,14.5436901208,59585.52,177.867223881,52641,Henry,1760.2,5.25432835821,4779.0,14.2656716418,2015-01-07,2016-03-30
315,3803,STRAWBERRY POINT,11.5114400459,9734.16,117.279036145,52076,Clayton,366.17,4.41168674699,885.0,10.6626506024,2015-01-07,2016-03-30
316,3805,DAVENPORT,24.797260269,79709.82,113.385234708,52084,Scott,3114.41,4.43017069701,3867.15,5.50092460882,2015-01-05,2016-03-28
317,3806,WEST DES MOINES,18.0556033287,54133.44,175.189126214,50266,Polk,1760.01,5.69582524272,3207.0,10.3786407767,2015-01-05,2016-03-28
318,3808,LA PORTE CITY,16.1123064001,29051.13,60.1472670807,50651,Black Hawk,2260.43,4.67997929607,2174.11,4.50126293996,2015-01-05,2016-03-28
319,3811,KEOKUK,13.4921978022,46724.04,143.766276923,52632,Lee,1586.49,4.88150769231,3745.5,11.5246153846,2015-01-05,2016-03-28
320,3813,MOUNT AYR,12.573964163,14886.69,76.7355154639,50854,Ringgold,881.62,4.54443298969,1309.5,6.75,2015-01-06,2016-03-29
321,3814,WEST DES MOINES,27.3980199223,445157.58,2271.21214286,50266,Dallas,1669.86,8.51969387755,20906.25,106.664540816,2015-01-05,2016-03-28
322,3816,RED OAK,16.3880672579,41683.4,92.4243902439,51566,Montgomery,2228.78,4.94186252772,3217.88,7.13498891353,2015-01-06,2016-03-29
323,3818,KNOXVILLE,17.2900448848,45441.73,31.4911503812,50138,Marion,6484.99,4.4941025641,3282.95,2.27508662509,2015-01-05,2016-03-28
324,3819,DECORAH,15.9801759031,57013.7,98.2994827586,52101,Winneshiek,2913.23,5.02281034483,4640.56,8.00096551724,2015-01-06,2016-03-29
325,3820,SIOUX CITY,20.8846443044,374152.3,196.405406824,51103,Woodbury,10466.17,5.49405249344,21322.57,11.1929501312,2015-01-07,2016-03-30
326,3822,SWISHER,19.640058855,9120.33,51.2378089888,52338,Johnson,1106.51,6.21634831461,563.5,3.16573033708,2015-01-07,2016-03-30
329,3829,MOUNT VERNON,15.0678714434,37812.7,58.9901716069,52314,Linn,2780.46,4.33769110764,3228.9,5.03728549142,2015-01-07,2016-03-30
331,3831,MADRID,14.8883684371,17713.99,56.7756089744,50156,Boone,1306.84,4.18858974359,1532.0,4.91025641026,2015-01-05,2016-03-28
332,3833,ATLANTIC,14.1429667088,39726.42,175.780619469,50022,Cass,1185.93,5.24747787611,3223.5,14.2632743363,2015-01-06,2016-03-29
333,3838,BETTENDORF,15.5500502723,92715.11,135.945909091,52722,Iowa,3480.64,5.10357771261,6608.05,9.6892228739,2015-01-08,2016-03-31
334,3841,DUBUQUE,15.2046937872,15839.29,48.4381957187,52001,Dubuque,1206.2,3.68868501529,1558.25,4.76529051988,2015-01-05,2016-03-28
335,3842,BANCROFT,18.6712264194,65983.84,96.0463464338,50517,Kossuth,3817.74,5.55711790393,4473.41,6.51151382824,2015-01-05,2016-03-28
336,3845,OTHO,16.2836190476,4083.72,116.677714286,50569,Webster,139.45,3.98428571429,316.8,9.05142857143,2015-01-07,2016-03-29
337,3849,DYERSVILLE,16.9874836006,18239.93,93.0608673469,52040,Dubuque,939.19,4.79178571429,1470.06,7.50030612245,2015-01-07,2016-03-30
339,3855,STORM LAKE,18.5067423383,13558.68,47.5743157895,50588,Buena Vista,1270.84,4.4590877193,882.34,3.09592982456,2015-01-07,2016-03-29
340,3857,WAUKON,14.82497511,56833.74,109.506242775,52172,Allamakee,2620.11,5.04838150289,4126.91,7.95165703276,2015-01-07,2016-03-30
341,3858,DAVENPORT,18.0209645207,42913.34,70.5811513158,52806,Scott,2712.25,4.4609375,3173.63,5.21978618421,2015-01-07,2016-03-23
342,3859,INDEPENDENCE,14.3714154351,56749.08,195.686482759,50644,Buchanan,1504.2,5.18689655172,4528.5,15.6155172414,2015-01-07,2016-03-30
343,3864,SCHALLER,13.5867047619,2552.22,51.0444,51053,Sac,226.07,4.5214,230.0,4.6,2015-01-08,2016-03-31
344,3866,AMES,17.9168501984,19595.78,163.298166667,50010,Story,682.3,5.68583333333,1133.1,9.4425,2015-01-05,2016-03-28
347,3870,ALTOONA,17.4271820175,11695.22,153.884473684,50009,Polk,419.97,5.52592105263,710.1,9.34342105263,2015-01-05,2016-03-28
348,3871,WEST DES MOINES,17.7967888199,18409.72,160.084521739,50266,Polk,640.77,5.57191304348,1069.2,9.29739130435,2015-01-07,2016-03-30
350,3873,CORALVILLE,19.0770869191,28011.1,168.741566265,52241,Johnson,968.17,5.83234939759,1529.7,9.21506024096,2015-01-05,2016-03-28
351,3876,MANSON,13.6875571429,18845.77,68.5300727273,50563,Calhoun,1127.28,4.0992,1560.08,5.67301818182,2015-01-07,2016-03-22
352,3877,DES MOINES,17.2457277628,25307.14,159.164402516,50322,Polk,885.95,5.57201257862,1540.2,9.68679245283,2015-01-07,2016-03-30
353,3879,SIOUX CITY,16.5452693089,24727.92,150.78,51106,Woodbury,952.58,5.80841463415,1558.8,9.50487804878,2015-01-07,2016-03-30
354,3880,COUNCIL BLUFFS,19.7434179198,27080.32,237.546666667,51503,Pottawattamie,701.04,6.14947368421,1509.1,13.2377192982,2015-01-08,2016-03-31
355,3881,MARSHALLTOWN,21.8178739796,100078.27,179.030894454,50158,Marshall,3768.14,6.74085867621,5500.75,9.84033989267,2015-01-07,2016-03-23
357,3886,ANAMOSA,14.2833220847,48972.06,192.803385827,52205,Jones,1279.52,5.03748031496,4066.5,16.0098425197,2015-01-06,2016-03-29
358,3888,GRINNELL,15.0764512472,45432.96,180.28952381,50112,Poweshiek,1350.95,5.36091269841,3516.75,13.9553571429,2015-01-05,2016-03-28
359,3889,WAVERLY,14.2204351396,47222.52,203.545344828,50677,Bremer,1116.02,4.81043103448,4026.0,17.3534482759,2015-01-05,2016-03-28
360,3890,CEDAR RAPIDS,19.4769075675,40065.58,27.9202648084,52405,Linn,4507.99,3.14145644599,2612.74,1.82072473868,2015-01-08,2016-03-31
361,3891,EMMETSBURG,18.1744176707,16396.43,197.547349398,50536,Palo Alto,486.29,5.85891566265,1013.25,12.2078313253,2015-01-06,2016-03-29
362,3894,CEDAR RAPIDS,16.2712291577,20233.07,56.0472853186,52402,Linn,825.45,2.28656509695,1578.82,4.37346260388,2015-01-07,2016-03-30
365,3901,FORT DODGE,17.3334137709,11933.92,161.269189189,50501,Webster,454.01,6.13527027027,719.7,9.72567567568,2015-01-07,2016-03-30
366,3907,MUSCATINE,19.8332726487,20319.02,31.9984566929,52761,Muscatine,2302.48,3.62595275591,1347.26,2.12166929134,2015-01-05,2016-03-28
367,3908,FORT MADISON,11.7265844156,51115.14,154.894363636,52627,Lee,1414.47,4.28627272727,5264.25,15.9522727273,2015-01-06,2016-03-29
368,3909,MELCHER-DALLAS,17.0696041667,27201.27,97.1473928571,50163,Marion,1338.2,4.77928571429,1916.14,6.84335714286,2015-01-05,2016-03-28
370,3912,CEDAR RAPIDS,20.5093826847,36143.63,25.5432014134,52405,Linn,4627.53,3.27033922261,2393.37,1.69142756184,2015-01-07,2016-03-30
371,3916,OTTUMWA,17.6143987088,17292.75,26.8938569207,52501,Wapello,1851.26,2.87909797823,1354.23,2.10611197512,2015-01-05,2016-03-28
372,3917,DAVENPORT,19.6583826937,36814.99,60.6507248764,52804,Scott,2052.94,3.38210873147,2476.41,4.07975288303,2015-01-06,2016-03-29
373,3918,DAVENPORT,17.831156366,13941.86,57.8500414938,52802,Scott,773.75,3.21058091286,1113.77,4.62145228216,2015-01-07,2016-03-30
374,3920,CLINTON,17.4719820465,31938.65,28.8776220615,52732,Clinton,3975.78,3.59473779385,2445.02,2.21068716094,2015-01-05,2016-03-28
375,3925,NORTH LIBERTY,19.7248764316,63846.81,101.023433544,52317,Iowa,3470.3,5.49098101266,4228.46,6.69060126582,2015-01-05,2016-03-28
376,3926,IOWA CITY,17.5416277538,228277.15,163.99220546,52240,Johnson,6666.09,4.78885775862,17712.25,12.7243175287,2015-01-08,2016-03-31
378,3930,ST LUCAS,15.6762131519,14536.31,138.441047619,52166,Fayette,667.64,6.35847619048,1085.75,10.3404761905,2015-01-07,2016-03-30
379,3932,MAPLETON,15.7329673448,48209.35,65.9498632011,51034,Monona,3714.32,5.08114911081,3592.07,4.9139124487,2015-01-07,2016-03-30
380,3934,MAQUOKETA,13.5741111111,43004.34,179.18475,52060,Jackson,1198.56,4.994,3745.5,15.60625,2015-01-07,2016-03-30
381,3942,TOLEDO,16.796438277,91961.92,75.3786229508,52342,Tama,5558.88,4.55645901639,7033.84,5.76544262295,2015-01-07,2016-03-30
382,3943,NEVADA,15.7972996664,29770.58,34.1797703789,50201,Story,3288.78,3.77586681975,2358.89,2.70825487945,2015-01-05,2016-03-28
383,3944,DUBUQUE,15.4668558602,193384.14,651.125050505,52002,Dubuque,1623.08,5.46491582492,14164.5,47.6919191919,2015-01-06,2016-03-29
384,3947,BROOKLYN,16.701306627,22767.44,64.1336338028,52211,Poweshiek,1708.06,4.81143661972,1739.37,4.89963380282,2015-01-07,2016-03-30
385,3949,PELLA,14.3574569933,37887.12,198.361884817,50219,Marion,957.4,5.01256544503,2901.0,15.1884816754,2015-01-07,2016-03-29
386,3950,STATE CENTER,14.4130034846,9616.11,29.5880307692,50247,Iowa,1301.67,4.00513846154,806.8,2.48246153846,2015-01-07,2016-03-30
387,3952,BETTENDORF,24.4079557814,759122.84,329.766655083,52722,Scott,16007.81,6.95387054735,41906.25,18.2042788879,2015-01-07,2016-03-30
388,3957,EDGEWOOD,13.4822619048,11663.47,58.31735,52042,Clayton,908.23,4.54115,964.25,4.82125,2015-01-08,2016-03-29
389,3959,DUBUQUE,15.1775031022,18244.88,59.4295765472,52001,Dubuque,1227.53,3.99846905537,1705.9,5.55667752443,2015-01-05,2016-03-30
390,3963,COUNCIL BLUFFS,17.5549304496,47181.95,43.1279250457,51501,Pottawattamie,3911.77,3.57565813528,3338.75,3.0518738574,2015-01-05,2016-03-28
391,3964,SIOUX RAPIDS,13.9648640214,18090.52,53.3643657817,50585,Buena Vista,1578.47,4.65625368732,1509.52,4.45286135693,2015-01-07,2016-03-29
392,3968,MONROE,14.6563975155,7861.32,85.4491304348,50170,Jasper,416.94,4.53195652174,576.25,6.26358695652,2015-01-06,2016-03-29
393,3969,GREENFIELD,20.6726083866,6883.27,102.735373134,50849,Adair,388.38,5.79671641791,517.6,7.72537313433,2015-01-07,2016-03-30
394,3970,NEVADA,18.3701659087,20192.23,70.6022027972,50201,Story,1443.77,5.04814685315,1346.48,4.70797202797,2015-01-08,2016-03-31
399,3986,SIOUX CITY,20.5944513751,77543.72,94.1064563107,51101,Woodbury,4258.38,5.1679368932,4922.57,5.97399271845,2015-01-07,2016-03-30
400,3987,ALGONA,16.2147625106,62505.36,159.046717557,50511,Kossuth,1936.04,4.92631043257,4866.79,12.3836895674,2015-01-06,2016-03-29
401,3989,CHEROKEE,16.3121482153,33522.99,92.0961263736,51012,Cherokee,1630.71,4.47997252747,2587.18,7.10763736264,2015-01-07,2016-03-30
402,3990,OSKALOOSA,20.8420101954,83075.67,68.039041769,52577,Mahaska,6550.76,5.36507780508,5843.96,4.78620802621,2015-01-07,2016-03-30
403,3993,WATERLOO,21.6282240581,63424.68,109.731280277,50701,Black Hawk,2410.62,4.17062283737,3478.47,6.01811418685,2015-01-06,2016-03-29
404,3995,CEDAR FALLS,16.5155732402,85180.79,231.469538043,50613,Black Hawk,1834.04,4.98380434783,6124.6,16.6429347826,2015-01-07,2016-03-30
405,3997,OSCEOLA,14.7325497288,25951.26,164.248481013,50213,Clarke,811.04,5.13316455696,1981.5,12.5411392405,2015-01-08,2016-03-31
406,4000,WOODBINE,13.6281266698,14085.97,46.488349835,51579,Harrison,1162.07,3.83521452145,1185.9,3.91386138614,2015-01-08,2016-03-31
407,4001,CARROLL,13.6207645875,46883.34,165.082183099,51401,Carroll,1543.75,5.43573943662,3983.25,14.025528169,2015-01-08,2016-03-31
408,4004,AMES,14.9940575774,82228.74,156.328403042,50010,Story,2808.89,5.34009505703,5958.0,11.3269961977,2015-01-05,2016-03-28
409,4006,LARCHWOOD,15.9631666667,24310.15,173.643928571,51241,Lyon,728.33,5.20235714286,1587.25,11.3375,2015-01-08,2016-03-31
410,4008,ANTHON,17.3478022868,20685.12,83.0727710843,51004,Woodbury,1279.97,5.14044176707,1441.65,5.78975903614,2015-01-07,2016-03-30
413,4012,DES MOINES,21.9405571109,18408.59,107.652573099,50316,Polk,632.27,3.69748538012,935.05,5.46812865497,2015-01-06,2016-03-29
414,4013,TIPTON,13.1096566999,12541.62,145.832790698,52772,Cedar,453.81,5.27686046512,1047.0,12.1744186047,2015-01-07,2016-03-30
416,4015,AMES,16.6054935752,56143.2,178.232380952,50010,Story,1608.0,5.10476190476,4122.15,13.0861904762,2015-01-08,2016-03-31
417,4016,CONRAD,15.5610698724,9937.58,64.951503268,50621,Grundy,738.21,4.82490196078,799.87,5.22790849673,2015-01-08,2016-03-31
418,4018,GLADBROOK,14.0502262749,8743.91,62.0135460993,50635,Iowa,663.89,4.70843971631,824.0,5.84397163121,2015-01-06,2016-03-29
419,4019,MANCHESTER,14.8026239067,58173.18,169.601107872,52057,Delaware,1751.34,5.10594752187,4605.0,13.4256559767,2015-01-05,2016-03-28
420,4021,FAIRFIELD,13.358241342,46166.04,131.153522727,52556,Jefferson,1605.54,4.56119318182,3721.5,10.5724431818,2015-01-06,2016-03-29
421,4023,BOONE,13.5185568783,48138.9,133.719166667,50036,Boone,1803.93,5.01091666667,3815.25,10.5979166667,2015-01-05,2016-03-28
422,4024,IOWA FALLS,16.8708095238,25222.04,180.157428571,50126,Hardin,698.55,4.98964285714,1900.5,13.575,2015-01-05,2016-03-28
423,4025,BELLE PLAINE,16.4489100771,14762.28,56.9972200772,52208,Benton,1052.59,4.06405405405,1334.27,5.15162162162,2015-01-07,2016-03-30
424,4027,CENTERVILLE,13.4495929038,34354.44,134.723294118,52544,Appanoose,1233.79,4.83839215686,2754.0,10.8,2015-01-05,2016-03-28
426,4034,POSTVILLE,14.2423424908,4430.78,68.1658461538,52162,Allamakee,270.29,4.15830769231,431.69,6.64138461538,2015-01-07,2016-03-30
428,4046,CENTERVILLE,15.0594682316,12156.9,46.4003816794,52544,Appanoose,1030.51,3.93324427481,1079.75,4.12118320611,2015-01-07,2016-03-30
429,4051,MAQUOKETA,13.1012688072,47751.39,155.541986971,52060,Jackson,1407.34,4.58416938111,4390.0,14.2996742671,2015-01-06,2016-03-29
430,4057,DES MOINES,26.2097302812,96062.69,141.476715758,50316,Polk,4218.95,6.21347569956,4467.68,6.57979381443,2015-01-07,2016-03-30
431,4059,BELLE PLAINE,12.799531746,1813.33,30.2221666667,52208,Benton,219.65,3.66083333333,177.11,2.95183333333,2015-01-05,2016-03-28
